"Age"	"Gender"	"Education"	"Country"	"Ethnicity"	"Nscore"	"Escore"	"Oscore"	"Ascore"	"Cscore"	"Impulsive"	"SS"	"Alcohol"	"Amphet"	"Amyl"	"Benzos"	"Caff"	"Cannabis"	"Choc"	"Coke"	"Crack"	"Ecstacy"	"Heroin"	"Ketamine"	"Legalh"	"LSD"	"Meth"	"Mushrooms"	"Nicotine"	"Semer"	"VSA"
"74"	"65_"	"Female"	"At16"	"UK"	"White"	-1.1943	-1.7625	-2.8595	-1.47955	0.25953	0.52975	-2.07848	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"75"	"25_34"	"Male"	"Bachelors"	"UK"	"White"	-0.14882	0.16767	-1.55521	-0.76096	-0.40581	0.52975	-0.21575	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"76"	"45_54"	"Female"	"At17"	"Canada"	"White"	-0.34799	-0.69509	-1.55521	0.43852	0.58489	-2.55524	-2.07848	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"77"	"35_44"	"Male"	"Bachelors"	"UK"	"White"	0.13606	-1.6334	-0.58331	-1.21213	-0.40581	-0.21712	-2.07848	"CL3"	"CL1"	"CL0"	"CL0"	"CL6"	"CL2"	"CL5"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"78"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	-0.79151	-0.80615	-2.09015	-1.6209	-2.18109	-2.55524	-1.18084	"CL6"	"CL0"	"CL1"	"CL0"	"CL6"	"CL1"	"CL5"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL1"
"79"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.34799	-0.80615	-1.97495	1.11406	-0.65253	-0.21712	-0.21575	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"80"	"65_"	"Female"	"Doctorate"	"Canada"	"White"	0.04257	0.32197	0.44585	-0.15487	1.46191	-0.21712	-0.21575	"CL6"	"CL0"	"CL0"	"CL3"	"CL6"	"CL1"	"CL5"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"81"	"55_64"	"Female"	"Bachelors"	"UK"	"White"	-0.79151	-1.23177	-0.01928	-0.91699	-0.14277	0.88113	0.40148	"CL5"	"CL1"	"CL1"	"CL1"	"CL6"	"CL2"	"CL6"	"CL1"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL1"	"CL1"	"CL1"	"CL1"	"CL0"	"CL0"
"82"	"55_64"	"Male"	"Masters"	"Canada"	"White"	-2.05048	1.45421	-0.97631	0.59042	1.46191	-0.21712	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"83"	"55_64"	"Female"	"At17"	"UK"	"WhiteBlack"	1.02119	-0.94779	-1.11902	1.45039	-1.64101	0.19268	-0.21575	"CL3"	"CL0"	"CL0"	"CL5"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"84"	"45_54"	"Male"	"At16"	"UK"	"White"	-0.34799	0.16767	-0.31776	-0.30172	-0.14277	-1.37983	0.07987	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"85"	"25_34"	"Female"	"At18"	"UK"	"White"	-0.46725	0.00332	-1.55521	0.13136	0.41594	0.52975	1.2247	"CL3"	"CL0"	"CL1"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"86"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	0.73545	-0.15487	-1.11902	0.13136	-0.14277	-0.21712	0.40148	"CL5"	"CL0"	"CL1"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"87"	"55_64"	"Male"	"At16"	"UK"	"White"	-0.92104	0.16767	-0.45174	-0.30172	0.25953	-0.71126	0.40148	"CL5"	"CL0"	"CL0"	"CL0"	"CL5"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"88"	"35_44"	"Female"	"SomeCollege"	"UK"	"White"	0.31287	-1.92173	-1.42424	-0.76096	-0.52745	-1.37983	-2.07848	"CL3"	"CL0"	"CL1"	"CL1"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL1"	"CL0"	"CL0"
"89"	"35_44"	"Female"	"Masters"	"UK"	"White"	0.91093	-0.57545	0.29338	-0.60633	-0.27607	0.52975	-0.21575	"CL5"	"CL1"	"CL1"	"CL2"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL1"
"90"	"35_44"	"Female"	"Masters"	"UK"	"White"	1.37297	0.32197	0.7233	0.28783	-0.78155	-1.37983	0.07987	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL3"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"
"91"	"35_44"	"Male"	"ProfessionalCert"	"Canada"	"White"	0.41667	-0.43999	0.7233	0.28783	0.7583	0.88113	0.7654	"CL2"	"CL0"	"CL0"	"CL3"	"CL6"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL0"
"92"	"25_34"	"Male"	"At18"	"UK"	"White"	-1.55078	-0.30033	-0.45174	0.28783	-0.00665	-0.71126	-0.84637	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"93"	"65_"	"Female"	"At16"	"UK"	"White"	-0.14882	-0.80615	-0.97631	0.76096	0.41594	-1.37983	-1.54858	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"94"	"45_54"	"Male"	"Masters"	"UK"	"White"	-0.67825	-0.57545	-0.97631	0.59042	-0.14277	-1.37983	-2.07848	"CL5"	"CL0"	"CL0"	"CL3"	"CL6"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"95"	"45_54"	"Male"	"Masters"	"UK"	"White"	-0.46725	0.32197	1.06238	-1.6209	1.13407	0.52975	-0.21575	"CL6"	"CL1"	"CL1"	"CL1"	"CL6"	"CL1"	"CL6"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL0"
"96"	"35_44"	"Female"	"Bachelors"	"Canada"	"White"	0.13606	-1.09207	0.29338	-0.15487	0.7583	-1.37983	-1.54858	"CL4"	"CL1"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL3"	"CL0"	"CL0"
"97"	"45_54"	"Female"	"Masters"	"UK"	"White"	-0.46725	0.63779	-0.31776	-0.60633	-1.13788	0.19268	-0.84637	"CL5"	"CL1"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"98"	"35_44"	"Male"	"Doctorate"	"Canada"	"White"	-1.1943	-0.43999	-0.01928	-0.60633	0.93949	-0.21712	1.2247	"CL4"	"CL1"	"CL0"	"CL0"	"CL6"	"CL1"	"CL4"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL2"	"CL0"	"CL0"
"99"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.67825	3.00537	0.7233	0.94156	1.63088	0.52975	0.40148	"CL6"	"CL2"	"CL0"	"CL3"	"CL6"	"CL3"	"CL5"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"100"	"25_34"	"Male"	"Masters"	"Other"	"White"	-1.05308	2.57309	0.58331	-1.47955	-0.40581	-0.21712	1.2247	"CL6"	"CL3"	"CL3"	"CL4"	"CL6"	"CL6"	"CL5"	"CL3"	"CL0"	"CL3"	"CL0"	"CL3"	"CL2"	"CL2"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"
"101"	"45_54"	"Female"	"At16"	"Australia"	"White"	-0.58016	0.47617	-1.68062	-0.15487	0.93949	-1.37983	-0.84637	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"102"	"45_54"	"Male"	"At18"	"UK"	"White"	-0.58016	1.2861	1.43533	-1.34289	-0.00665	-0.71126	1.2247	"CL6"	"CL1"	"CL3"	"CL4"	"CL6"	"CL1"	"CL4"	"CL4"	"CL1"	"CL2"	"CL2"	"CL1"	"CL1"	"CL2"	"CL0"	"CL2"	"CL1"	"CL0"	"CL0"
"103"	"45_54"	"Female"	"ProfessionalCert"	"Canada"	"White"	0.04257	0.63779	-0.31776	-0.30172	0.12331	0.19268	0.7654	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"104"	"25_34"	"Female"	"SomeCollege"	"Canada"	"White"	-0.92104	0.16767	-0.17779	1.11406	0.58489	-0.71126	0.07987	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL6"	"CL6"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"105"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-2.21844	0.47617	-1.82919	-0.76096	2.04506	-1.37983	-1.54858	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"106"	"25_34"	"Female"	"SomeCollege"	"UK"	"White"	1.02119	-0.30033	-1.82919	0.28783	-0.40581	-1.37983	-0.84637	"CL4"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"107"	"35_44"	"Female"	"At16"	"UK"	"White"	0.13606	0.00332	-1.27553	-0.76096	0.58489	0.52975	-0.21575	"CL5"	"CL3"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"108"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.46725	2.127	0.14143	0.13136	0.7583	1.86203	1.2247	"CL5"	"CL0"	"CL0"	"CL3"	"CL6"	"CL3"	"CL6"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"109"	"45_54"	"Female"	"SomeCollege"	"UK"	"White"	-0.79151	0.47617	-1.42424	-0.91699	-0.52745	-0.71126	0.07987	"CL5"	"CL1"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"110"	"45_54"	"Male"	"Masters"	"UK"	"Asian"	-0.14882	0.32197	0.14143	-0.30172	-0.14277	0.19268	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"111"	"25_34"	"Male"	"Masters"	"UK"	"White"	0.31287	-1.09207	-0.84732	-0.60633	-0.65253	0.19268	0.40148	"CL6"	"CL1"	"CL0"	"CL0"	"CL6"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"
"112"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-1.1943	0.32197	0.88309	-1.21213	-0.78155	-0.21712	-0.21575	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"113"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	0.04257	0.63779	0.29338	0.13136	0.7583	0.19268	-0.21575	"CL4"	"CL0"	"CL0"	"CL1"	"CL6"	"CL2"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"114"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	-2.3436	1.93886	1.43533	-0.76096	-1.38502	1.86203	1.2247	"CL4"	"CL1"	"CL1"	"CL2"	"CL6"	"CL6"	"CL4"	"CL1"	"CL0"	"CL2"	"CL2"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"115"	"25_34"	"Female"	"ProfessionalCert"	"Canada"	"White"	0.22393	-0.57545	-0.84732	0.28783	1.13407	-1.37983	-2.07848	"CL5"	"CL1"	"CL2"	"CL0"	"CL6"	"CL2"	"CL5"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"116"	"35_44"	"Male"	"ProfessionalCert"	"Canada"	"White"	0.62967	-0.57545	0.14143	-1.772	-0.40581	0.52975	-0.21575	"CL4"	"CL0"	"CL0"	"CL0"	"CL4"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"117"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	1.60383	0.80523	1.43533	0.13136	-1.13788	0.52975	0.40148	"CL5"	"CL1"	"CL1"	"CL3"	"CL6"	"CL1"	"CL5"	"CL3"	"CL0"	"CL3"	"CL2"	"CL2"	"CL2"	"CL2"	"CL0"	"CL3"	"CL4"	"CL0"	"CL0"
"118"	"35_44"	"Female"	"SomeCollege"	"USA"	"White"	1.8399	-1.92173	-2.39883	1.11406	0.25953	-0.21712	-1.54858	"CL5"	"CL0"	"CL0"	"CL6"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL1"	"CL0"	"CL6"	"CL0"	"CL0"
"119"	"35_44"	"Female"	"Bachelors"	"UK"	"White"	-0.34799	0.63779	-0.97631	0.28783	1.46191	-0.21712	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"120"	"25_34"	"Female"	"Masters"	"UK"	"White"	-1.05308	0.63779	-0.97631	-1.07533	0.7583	0.19268	1.92173	"CL6"	"CL1"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL2"	"CL0"	"CL0"
"121"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	1.49158	-1.23177	-1.55521	-2.07848	-0.78155	0.52975	0.07987	"CL2"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"122"	"55_64"	"Male"	"Masters"	"UK"	"White"	0.22393	0.16767	-0.17779	-0.30172	-0.89891	-0.21712	-0.52593	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"123"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	0.22393	-0.69509	-0.45174	-0.01729	0.12331	1.29221	0.07987	"CL5"	"CL1"	"CL0"	"CL0"	"CL6"	"CL3"	"CL5"	"CL2"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL1"
"124"	"45_54"	"Male"	"At16"	"UK"	"White"	-0.34799	1.93886	0.29338	0.43852	0.58489	-0.21712	-0.21575	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"125"	"55_64"	"Male"	"Bachelors"	"UK"	"White"	-0.46725	1.2861	0.44585	0.13136	1.13407	0.52975	0.40148	"CL6"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"126"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	-1.1943	0.63779	-1.11902	-0.45321	-0.00665	-0.21712	-0.84637	"CL5"	"CL1"	"CL1"	"CL0"	"CL5"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"
"127"	"45_54"	"Female"	"At17"	"UK"	"White"	-0.34799	-0.80615	-0.84732	0.28783	0.93949	-1.37983	-2.07848	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"128"	"35_44"	"Male"	"Doctorate"	"UK"	"Asian"	0.04257	0.63779	0.14143	0.13136	0.25953	-0.21712	-1.18084	"CL0"	"CL0"	"CL0"	"CL2"	"CL1"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"129"	"45_54"	"Female"	"Masters"	"UK"	"White"	-0.79151	0.96248	-1.11902	0.94156	0.41594	0.19268	0.40148	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"130"	"45_54"	"Female"	"At16"	"UK"	"White"	0.91093	0.32197	-1.42424	0.43852	2.33337	-0.71126	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"131"	"45_54"	"Female"	"At16"	"UK"	"Other"	-1.55078	-0.15487	-1.27553	2.46262	0.58489	-1.37983	-2.07848	"CL4"	"CL0"	"CL0"	"CL2"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"132"	"35_44"	"Female"	"At18"	"Ireland"	"White"	-0.24649	-0.57545	-0.58331	-0.15487	0.25953	-1.37983	-1.54858	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"133"	"35_44"	"Male"	"Masters"	"UK"	"White"	-0.05188	0.16767	0.29338	-0.15487	0.12331	0.52975	0.40148	"CL5"	"CL0"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"134"	"25_34"	"Female"	"Masters"	"UK"	"WhiteAsian"	3.27393	-1.50796	-0.31776	0.59042	-0.65253	-1.37983	0.40148	"CL6"	"CL1"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL2"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL1"
"135"	"35_44"	"Female"	"At16"	"UK"	"White"	-1.69163	1.58487	-0.58331	1.81866	1.63088	0.52975	-0.52593	"CL1"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"136"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-0.14882	-0.30033	-1.68062	1.81866	1.63088	1.29221	0.07987	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"137"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-1.1943	1.58487	0.29338	0.76096	0.41594	-2.55524	-1.18084	"CL4"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"138"	"55_64"	"Male"	"Bachelors"	"UK"	"White"	-0.46725	-0.80615	0.14143	0.28783	0.93949	-1.37983	-1.18084	"CL6"	"CL0"	"CL0"	"CL4"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL6"	"CL0"	"CL0"
"139"	"45_54"	"Male"	"At16"	"UK"	"White"	-0.05188	0.32197	-0.58331	0.94156	-0.27607	-0.21712	-0.21575	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"140"	"25_34"	"Female"	"Bachelors"	"UK"	"Asian"	1.98437	0.32197	1.43533	0.94156	-0.27607	-0.71126	-0.21575	"CL5"	"CL0"	"CL0"	"CL2"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"141"	"35_44"	"Female"	"At16"	"UK"	"White"	-0.79151	0.63779	-1.11902	1.2861	0.58489	-1.37983	-2.07848	"CL5"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"142"	"35_44"	"Male"	"At17"	"UK"	"White"	-0.46725	-0.30033	-1.27553	0.28783	-0.14277	0.52975	0.40148	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"143"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"Black"	-1.69163	1.2861	-0.58331	1.2861	2.04506	-0.71126	-0.52593	"CL1"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"144"	"45_54"	"Male"	"ProfessionalCert"	"Canada"	"White"	0.13606	-1.09207	-0.45174	-1.21213	-0.00665	-0.21712	0.7654	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL3"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL1"
"145"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-0.46725	0.16767	-1.11902	2.23427	0.7583	1.29221	0.40148	"CL4"	"CL0"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"146"	"55_64"	"Male"	"ProfessionalCert"	"UK"	"White"	0.22393	-1.23177	-0.17779	-0.45321	-0.27607	0.19268	-1.18084	"CL6"	"CL0"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"147"	"35_44"	"Male"	"Masters"	"UK"	"Black"	-0.58016	0.47617	-0.71727	0.13136	0.93949	-0.21712	-0.52593	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
